Year,Field,Subject,World Rank,Institution,Total Score,Q1,CNCI,IC,TOP,AWARD
2021,Life Sciences,Biological Sciences,151-200,University of Bordeaux,,29.6,77,78.8,13.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Cincinnati,,29.2,80.2,66.6,16.3,0
2021,Life Sciences,Biological Sciences,151-200,University of Duisburg-Essen,,24.6,84.7,80.1,15.5,0
2021,Life Sciences,Biological Sciences,151-200,University of Eastern Finland,,19.4,99.2,83.1,6.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Hamburg,,31.2,79.8,80.6,13.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Iceland,,17.2,100,90.8,0,0
2021,Life Sciences,Biological Sciences,151-200,University of Iowa,,30.6,81.3,60,12,0
2021,Life Sciences,Biological Sciences,151-200,University of Kiel,,27.9,84.3,78,13,0
2021,Life Sciences,Biological Sciences,151-200,University of Leeds,,28.5,84.1,80.4,8.5,0
2021,Life Sciences,Biological Sciences,151-200,University of Leicester,,23.7,88.8,83.8,6.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Lille,,25.2,81.6,80.1,12,0
2021,Life Sciences,Biological Sciences,151-200,University of Liverpool,,32.6,86.2,83.8,4.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Miami,,29.4,80.3,70.7,16.3,0
2021,Life Sciences,Biological Sciences,151-200,University of Ottawa,,28.4,81.3,72.9,13,0
2021,Life Sciences,Biological Sciences,151-200,University of Oulu,,21.2,90.6,86,6.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Padua,,32.3,80.1,76.6,9.8,0
2021,Life Sciences,Biological Sciences,151-200,University of Southampton,,27.4,85.7,83.3,11,0
2021,Life Sciences,Biological Sciences,151-200,University of Strasbourg,,32.2,81.3,83.1,8.5,0
2021,Life Sciences,Biological Sciences,151-200,University of Turin,,27,82.6,72.6,11,0
2021,Life Sciences,Biological Sciences,151-200,University of Turku,,25.3,81.3,84.9,11,0
2021,Life Sciences,Biological Sciences,151-200,University of Virginia,,31.4,82.6,66.9,14.7,0
2021,Life Sciences,Biological Sciences,151-200,Vita-Salute San Raffaele University,,20.3,85.9,77.4,13,0
2021,Life Sciences,Biological Sciences,151-200,Weill Cornell Medical College Qatar,,14.3,90.4,82.8,16.3,0
2021,Life Sciences,Biological Sciences,201-300,Autonomous University of Madrid,,25.7,74.1,75,8.5,0
2021,Life Sciences,Biological Sciences,201-300,Catholic University of Louvain,,22,81.7,82.6,9.8,0
2021,Life Sciences,Biological Sciences,201-300,Chalmers University of Technology,,14.7,91.3,80.9,6.9,0
2021,Life Sciences,Biological Sciences,201-300,China Agricultural University,,34.6,71.7,58.6,9.8,0
2021,Life Sciences,Biological Sciences,201-300,Colorado State University,,27.2,81.5,60.9,9.8,0
2021,Life Sciences,Biological Sciences,201-300,Dalhousie University,,24.4,79.3,74.1,6.9,0
2021,Life Sciences,Biological Sciences,201-300,Dartmouth College,,24.3,81.4,64.9,11,0
2021,Life Sciences,Biological Sciences,201-300,Delft University of Technology,,18.9,79.6,81.2,11,0
2021,Life Sciences,Biological Sciences,201-300,Ecole Normale Superieure - Lyon,,23.1,77.5,77.4,12,0
2021,Life Sciences,Biological Sciences,201-300,Florida State University,,21.7,81.3,61.4,11,0
2021,Life Sciences,Biological Sciences,201-300,Georgetown University,,19.9,91.6,66.1,6.9,0
2021,Life Sciences,Biological Sciences,201-300,Hannover Medical School,,26.1,79.3,77.7,11,0
2021,Life Sciences,Biological Sciences,201-300,Heinrich Heine University Duesseldorf,,27.1,75.8,75.5,12,0
2021,Life Sciences,Biological Sciences,201-300,Huazhong University of Science and Technology,,33.8,69.9,55,11,0
2021,Life Sciences,Biological Sciences,201-300,James Cook University,,27.2,84.2,79.1,0,0
2021,Life Sciences,Biological Sciences,201-300,La Trobe University,,21.9,83.6,71.8,11,0
2021,Life Sciences,Biological Sciences,201-300,Mae Fah Luang University,,9.2,100,96.6,0,0
2021,Life Sciences,Biological Sciences,201-300,McMaster University,,28.8,79.2,73,8.5,0
2021,Life Sciences,Biological Sciences,201-300,Medical College of Wisconsin,,20.9,85.5,59.4,12,0
2021,Life Sciences,Biological Sciences,201-300,Michigan State University,,34.2,77.2,65.7,4.9,0
2021,Life Sciences,Biological Sciences,201-300,North Carolina State University - Raleigh,,31.4,80.6,61,9.8,0
2021,Life Sciences,Biological Sciences,201-300,Northeastern University (Boston),,19.9,82.3,67.5,9.8,0
2021,Life Sciences,Biological Sciences,201-300,Oregon State University,,30.3,79.8,65.7,4.9,0
2021,Life Sciences,Biological Sciences,201-300,Osaka University,,36,70.7,60.1,13.9,0
2021,Life Sciences,Biological Sciences,201-300,Peking Union Medical College,,35.3,69.9,50.4,15.5,0
2021,Life Sciences,Biological Sciences,201-300,Polytechnic University of Madrid,,12.8,92.4,74.8,8.5,0
2021,Life Sciences,Biological Sciences,201-300,Purdue University - West Lafayette,,31.9,73.5,65.4,12,0
2021,Life Sciences,Biological Sciences,201-300,Queen's University Belfast,,21.2,82.5,85.8,6.9,0
2021,Life Sciences,Biological Sciences,201-300,Queensland University of Technology,,19.8,84.8,79.8,4.9,0
2021,Life Sciences,Biological Sciences,201-300,Rice University,,20.4,81.1,62,12,0
2021,Life Sciences,Biological Sciences,201-300,Rush University,,16.8,93.9,66.8,6.9,0
2021,Life Sciences,Biological Sciences,201-300,RWTH Aachen University,,23.5,77.9,75.2,6.9,0
2021,Life Sciences,Biological Sciences,201-300,Sapienza University of Rome,,31.4,71.8,70.2,6.9,0
2021,Life Sciences,Biological Sciences,201-300,Seoul National University,,39.4,67.5,58.4,13.9,0
2021,Life Sciences,Biological Sciences,201-300,"St George's, University of London",,15.4,93.6,87.5,0,0
2021,Life Sciences,Biological Sciences,201-300,Swedish University of Agricultural Sciences,,26,78.9,88,4.9,0
2021,Life Sciences,Biological Sciences,201-300,Technion-Israel Institute of Technology,,23.3,78.8,75.7,16.3,0
2021,Life Sciences,Biological Sciences,201-300,The Australian National University,,27.1,81.5,78.1,9.8,0
2021,Life Sciences,Biological Sciences,201-300,The Chinese University of Hong Kong,,26.3,76.2,62.7,8.5,0
2021,Life Sciences,Biological Sciences,201-300,The George Washington University,,22.1,82,71.2,8.5,0
2021,Life Sciences,Biological Sciences,201-300,The University of Calgary,,29.8,73.2,78.8,14.7,0
2021,Life Sciences,Biological Sciences,201-300,The University of Hong Kong,,30.8,79.1,70.3,9.8,0
2021,Life Sciences,Biological Sciences,201-300,The University of New Mexico - Albuquerque,,22,79.3,69.6,11,0
2021,Life Sciences,Biological Sciences,201-300,"The University of Newcastle, Australia",,18.8,85.4,78.5,4.9,0
2021,Life Sciences,Biological Sciences,201-300,The University of Sheffield,,29,79.2,80.7,9.8,0
2021,Life Sciences,Biological Sciences,201-300,The University of Texas Medical Branch at Galveston,,23.8,79.7,64.4,13.9,0
2021,Life Sciences,Biological Sciences,201-300,Thomas Jefferson University,,20.6,82.8,67.9,14.7,0
2021,Life Sciences,Biological Sciences,201-300,Tokyo Metropolitan University,,10.8,100,66.8,4.9,0
2021,Life Sciences,Biological Sciences,201-300,Tongji University,,29.5,71.9,57,14.7,0
2021,Life Sciences,Biological Sciences,201-300,Tufts University,,24.5,76.5,63.7,13.9,0
2021,Life Sciences,Biological Sciences,201-300,Tulane University,,21.8,77.7,65.5,11,0
2021,Life Sciences,Biological Sciences,201-300,Umea University,,25.9,83.8,85.9,6.9,0
2021,Life Sciences,Biological Sciences,201-300,Universidad Peruana Cayetano Heredia,,9.5,100,97.6,0,0
2021,Life Sciences,Biological Sciences,201-300,Università Della Svizzera Italiana,,11.9,89.4,87.1,13.9,0
2021,Life Sciences,Biological Sciences,201-300,Université Grenoble Alpes,,31,74.6,77.2,12,0
2021,Life Sciences,Biological Sciences,201-300,University College Dublin,,23,80.4,84.8,6.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Aberdeen,,24,85.4,85.8,4.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Bochum,,21.1,82.6,72.8,9.8,0
2021,Life Sciences,Biological Sciences,201-300,"University of California, Riverside",,28.7,79.1,68.4,8.5,0
2021,Life Sciences,Biological Sciences,201-300,"University of California, Santa Barbara",,23.8,83,67.1,8.5,0
2021,Life Sciences,Biological Sciences,201-300,University of Cape Town,,27.1,77.7,84.8,9.8,0
2021,Life Sciences,Biological Sciences,201-300,University of Colorado at Denver,,14.6,97.2,69,6.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Connecticut,,28.3,75.4,66.6,11,0
2021,Life Sciences,Biological Sciences,201-300,University of Côte d'Azur,,24.3,79.3,81.8,11,0
2021,Life Sciences,Biological Sciences,201-300,University of Delaware,,21,89.9,58.7,4.9,0
2021,Life Sciences,Biological Sciences,201-300,University of East Anglia,,22.4,78.8,82.2,6.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Electronic Science and Technology of China,,13.8,100,60.2,4.9,0
